,SELL_ID,BURGER,COFFEE,COKE,LEMONADE,CALENDAR_DATE,PRICE,QUANTITY,SELL_CATEGORY,YEAR,MONTH,DAY,DAYOFWEEK,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
244,1070,1,0,0,0,2012-03-03,15.5,64,0,2012,3,3,Saturday,No Holiday,1,0,35.6,1
245,2051,1,0,1,0,2012-03-03,12.73,26,2,2012,3,3,Saturday,No Holiday,1,0,35.6,1
246,2052,1,0,0,1,2012-03-03,12.75,12,2,2012,3,3,Saturday,No Holiday,1,0,35.6,1
247,2053,1,1,1,0,2012-03-03,12.6,30,2,2012,3,3,Saturday,No Holiday,1,0,35.6,1
248,1070,1,0,0,0,2012-03-04,15.5,62,0,2012,3,4,Sunday,No Holiday,1,0,41.0,1
249,2051,1,0,1,0,2012-03-04,12.73,26,2,2012,3,4,Sunday,No Holiday,1,0,41.0,1
250,2052,1,0,0,1,2012-03-04,12.75,18,2,2012,3,4,Sunday,No Holiday,1,0,41.0,1
251,2053,1,1,1,0,2012-03-04,12.6,28,2,2012,3,4,Sunday,No Holiday,1,0,41.0,1
252,1070,1,0,0,0,2012-03-05,15.5,88,0,2012,3,5,Monday,No Holiday,0,0,44.6,1
253,2051,1,0,1,0,2012-03-05,12.73,34,2,2012,3,5,Monday,No Holiday,0,0,44.6,1
254,2052,1,0,0,1,2012-03-05,12.75,22,2,2012,3,5,Monday,No Holiday,0,0,44.6,1
255,2053,1,1,1,0,2012-03-05,12.6,46,2,2012,3,5,Monday,No Holiday,0,0,44.6,1
256,1070,1,0,0,0,2012-03-06,15.5,86,0,2012,3,6,Tuesday,No Holiday,0,0,39.2,1
257,2051,1,0,1,0,2012-03-06,12.73,26,2,2012,3,6,Tuesday,No Holiday,0,0,39.2,1
258,2052,1,0,0,1,2012-03-06,12.75,16,2,2012,3,6,Tuesday,No Holiday,0,0,39.2,1
259,2053,1,1,1,0,2012-03-06,12.6,44,2,2012,3,6,Tuesday,No Holiday,0,0,39.2,1
260,1070,1,0,0,0,2012-03-07,15.5,84,0,2012,3,7,Wednesday,No Holiday,0,0,39.2,1
261,2051,1,0,1,0,2012-03-07,12.73,34,2,2012,3,7,Wednesday,No Holiday,0,0,39.2,1
262,2052,1,0,0,1,2012-03-07,12.75,24,2,2012,3,7,Wednesday,No Holiday,0,0,39.2,1
263,2053,1,1,1,0,2012-03-07,12.6,44,2,2012,3,7,Wednesday,No Holiday,0,0,39.2,1
264,1070,1,0,0,0,2012-03-08,15.5,86,0,2012,3,8,Thursday,No Holiday,0,0,39.2,1
265,2051,1,0,1,0,2012-03-08,12.73,28,2,2012,3,8,Thursday,No Holiday,0,0,39.2,1
266,2052,1,0,0,1,2012-03-08,12.75,20,2,2012,3,8,Thursday,No Holiday,0,0,39.2,1
267,2053,1,1,1,0,2012-03-08,12.6,42,2,2012,3,8,Thursday,No Holiday,0,0,39.2,1
268,1070,1,0,0,0,2012-03-09,15.5,90,0,2012,3,9,Friday,No Holiday,0,0,41.0,1
269,2051,1,0,1,0,2012-03-09,12.73,34,2,2012,3,9,Friday,No Holiday,0,0,41.0,1
270,2052,1,0,0,1,2012-03-09,12.75,20,2,2012,3,9,Friday,No Holiday,0,0,41.0,1
271,2053,1,1,1,0,2012-03-09,12.6,44,2,2012,3,9,Friday,No Holiday,0,0,41.0,1
272,1070,1,0,0,0,2012-03-10,15.5,56,0,2012,3,10,Saturday,No Holiday,1,0,46.4,1
273,2051,1,0,1,0,2012-03-10,12.73,22,2,2012,3,10,Saturday,No Holiday,1,0,46.4,1
274,2052,1,0,0,1,2012-03-10,12.75,18,2,2012,3,10,Saturday,No Holiday,1,0,46.4,1
275,2053,1,1,1,0,2012-03-10,12.6,28,2,2012,3,10,Saturday,No Holiday,1,0,46.4,1
276,1070,1,0,0,0,2012-03-11,15.5,64,0,2012,3,11,Sunday,No Holiday,1,0,50.0,1
277,2051,1,0,1,0,2012-03-11,12.73,20,2,2012,3,11,Sunday,No Holiday,1,0,50.0,1
278,2052,1,0,0,1,2012-03-11,12.75,18,2,2012,3,11,Sunday,No Holiday,1,0,50.0,1
279,2053,1,1,1,0,2012-03-11,12.6,34,2,2012,3,11,Sunday,No Holiday,1,0,50.0,1
280,1070,1,0,0,0,2012-03-12,15.5,84,0,2012,3,12,Monday,No Holiday,0,0,55.4,1
281,2051,1,0,1,0,2012-03-12,12.73,34,2,2012,3,12,Monday,No Holiday,0,0,55.4,1
282,2052,1,0,0,1,2012-03-12,12.75,20,2,2012,3,12,Monday,No Holiday,0,0,55.4,1
283,2053,1,1,1,0,2012-03-12,12.6,50,2,2012,3,12,Monday,No Holiday,0,0,55.4,1
284,1070,1,0,0,0,2012-03-13,15.5,88,0,2012,3,13,Tuesday,No Holiday,0,0,50.0,1
285,2051,1,0,1,0,2012-03-13,12.73,28,2,2012,3,13,Tuesday,No Holiday,0,0,50.0,1
286,2052,1,0,0,1,2012-03-13,12.75,16,2,2012,3,13,Tuesday,No Holiday,0,0,50.0,1
287,2053,1,1,1,0,2012-03-13,12.6,44,2,2012,3,13,Tuesday,No Holiday,0,0,50.0,1
288,1070,1,0,0,0,2012-03-14,15.5,84,0,2012,3,14,Wednesday,No Holiday,0,0,41.0,1
289,2051,1,0,1,0,2012-03-14,12.73,28,2,2012,3,14,Wednesday,No Holiday,0,0,41.0,1
290,2052,1,0,0,1,2012-03-14,12.75,20,2,2012,3,14,Wednesday,No Holiday,0,0,41.0,1
291,2053,1,1,1,0,2012-03-14,12.6,42,2,2012,3,14,Wednesday,No Holiday,0,0,41.0,1
292,1070,1,0,0,0,2012-03-15,15.5,86,0,2012,3,15,Thursday,No Holiday,0,0,37.4,1
293,2051,1,0,1,0,2012-03-15,12.73,26,2,2012,3,15,Thursday,No Holiday,0,0,37.4,1
294,2052,1,0,0,1,2012-03-15,12.75,18,2,2012,3,15,Thursday,No Holiday,0,0,37.4,1
295,2053,1,1,1,0,2012-03-15,12.6,46,2,2012,3,15,Thursday,No Holiday,0,0,37.4,1
296,1070,1,0,0,0,2012-03-16,15.5,88,0,2012,3,16,Friday,No Holiday,0,0,42.8,1
297,2051,1,0,1,0,2012-03-16,12.73,32,2,2012,3,16,Friday,No Holiday,0,0,42.8,1
298,2052,1,0,0,1,2012-03-16,12.75,16,2,2012,3,16,Friday,No Holiday,0,0,42.8,1
299,2053,1,1,1,0,2012-03-16,12.6,46,2,2012,3,16,Friday,No Holiday,0,0,42.8,1
300,1070,1,0,0,0,2012-03-17,15.5,56,0,2012,3,17,Saturday,No Holiday,1,0,50.0,1
301,2051,1,0,1,0,2012-03-17,12.73,22,2,2012,3,17,Saturday,No Holiday,1,0,50.0,1
302,2052,1,0,0,1,2012-03-17,12.75,20,2,2012,3,17,Saturday,No Holiday,1,0,50.0,1
303,2053,1,1,1,0,2012-03-17,12.6,28,2,2012,3,17,Saturday,No Holiday,1,0,50.0,1
304,1070,1,0,0,0,2012-03-18,15.5,60,0,2012,3,18,Sunday,No Holiday,1,0,44.6,1
305,2051,1,0,1,0,2012-03-18,12.73,20,2,2012,3,18,Sunday,No Holiday,1,0,44.6,1
306,2052,1,0,0,1,2012-03-18,12.75,18,2,2012,3,18,Sunday,No Holiday,1,0,44.6,1
307,2053,1,1,1,0,2012-03-18,12.6,30,2,2012,3,18,Sunday,No Holiday,1,0,44.6,1
308,1070,1,0,0,0,2012-03-19,15.5,88,0,2012,3,19,Monday,No Holiday,0,0,46.4,1
309,2051,1,0,1,0,2012-03-19,12.73,30,2,2012,3,19,Monday,No Holiday,0,0,46.4,1
310,2052,1,0,0,1,2012-03-19,12.75,22,2,2012,3,19,Monday,No Holiday,0,0,46.4,1
311,2053,1,1,1,0,2012-03-19,12.6,50,2,2012,3,19,Monday,No Holiday,0,0,46.4,1
312,1070,1,0,0,0,2012-03-20,15.5,84,0,2012,3,20,Tuesday,No Holiday,0,0,44.6,1
313,2051,1,0,1,0,2012-03-20,12.73,30,2,2012,3,20,Tuesday,No Holiday,0,0,44.6,1
314,2052,1,0,0,1,2012-03-20,12.75,16,2,2012,3,20,Tuesday,No Holiday,0,0,44.6,1
315,2053,1,1,1,0,2012-03-20,12.6,42,2,2012,3,20,Tuesday,No Holiday,0,0,44.6,1
316,1070,1,0,0,0,2012-03-21,15.5,90,0,2012,3,21,Wednesday,No Holiday,0,0,37.4,1
317,2051,1,0,1,0,2012-03-21,12.73,28,2,2012,3,21,Wednesday,No Holiday,0,0,37.4,1
318,2052,1,0,0,1,2012-03-21,12.75,16,2,2012,3,21,Wednesday,No Holiday,0,0,37.4,1
319,2053,1,1,1,0,2012-03-21,12.6,42,2,2012,3,21,Wednesday,No Holiday,0,0,37.4,1
320,1070,1,0,0,0,2012-03-22,15.5,90,0,2012,3,22,Thursday,No Holiday,0,0,39.2,1
321,2051,1,0,1,0,2012-03-22,12.73,28,2,2012,3,22,Thursday,No Holiday,0,0,39.2,1
322,2052,1,0,0,1,2012-03-22,12.75,20,2,2012,3,22,Thursday,No Holiday,0,0,39.2,1
323,2053,1,1,1,0,2012-03-22,12.6,44,2,2012,3,22,Thursday,No Holiday,0,0,39.2,1
324,1070,1,0,0,0,2012-03-23,15.5,90,0,2012,3,23,Friday,No Holiday,0,0,42.8,1
325,2051,1,0,1,0,2012-03-23,12.73,34,2,2012,3,23,Friday,No Holiday,0,0,42.8,1
326,2052,1,0,0,1,2012-03-23,12.75,24,2,2012,3,23,Friday,No Holiday,0,0,42.8,1
327,2053,1,1,1,0,2012-03-23,12.6,46,2,2012,3,23,Friday,No Holiday,0,0,42.8,1
328,1070,1,0,0,0,2012-03-24,15.5,56,0,2012,3,24,Saturday,No Holiday,1,0,42.8,1
329,2051,1,0,1,0,2012-03-24,12.73,20,2,2012,3,24,Saturday,No Holiday,1,0,42.8,1
330,2052,1,0,0,1,2012-03-24,12.75,12,2,2012,3,24,Saturday,No Holiday,1,0,42.8,1
331,2053,1,1,1,0,2012-03-24,12.6,32,2,2012,3,24,Saturday,No Holiday,1,0,42.8,1
332,1070,1,0,0,0,2012-03-25,15.5,62,0,2012,3,25,Sunday,No Holiday,1,0,42.8,1
333,2051,1,0,1,0,2012-03-25,12.73,24,2,2012,3,25,Sunday,No Holiday,1,0,42.8,1
334,2052,1,0,0,1,2012-03-25,12.75,14,2,2012,3,25,Sunday,No Holiday,1,0,42.8,1
335,2053,1,1,1,0,2012-03-25,12.6,32,2,2012,3,25,Sunday,No Holiday,1,0,42.8,1
336,1070,1,0,0,0,2012-03-26,15.5,90,0,2012,3,26,Monday,No Holiday,0,0,46.4,1
337,2051,1,0,1,0,2012-03-26,12.73,28,2,2012,3,26,Monday,No Holiday,0,0,46.4,1
338,2052,1,0,0,1,2012-03-26,12.75,18,2,2012,3,26,Monday,No Holiday,0,0,46.4,1
339,2053,1,1,1,0,2012-03-26,12.6,50,2,2012,3,26,Monday,No Holiday,0,0,46.4,1
340,1070,1,0,0,0,2012-03-27,15.5,90,0,2012,3,27,Tuesday,No Holiday,0,0,48.2,1
341,2051,1,0,1,0,2012-03-27,12.73,34,2,2012,3,27,Tuesday,No Holiday,0,0,48.2,1
342,2052,1,0,0,1,2012-03-27,12.75,20,2,2012,3,27,Tuesday,No Holiday,0,0,48.2,1
343,2053,1,1,1,0,2012-03-27,12.6,46,2,2012,3,27,Tuesday,No Holiday,0,0,48.2,1
344,1070,1,0,0,0,2012-03-28,15.5,88,0,2012,3,28,Wednesday,No Holiday,0,0,50.0,1
345,2051,1,0,1,0,2012-03-28,12.73,34,2,2012,3,28,Wednesday,No Holiday,0,0,50.0,1
346,2052,1,0,0,1,2012-03-28,12.75,16,2,2012,3,28,Wednesday,No Holiday,0,0,50.0,1
347,2053,1,1,1,0,2012-03-28,12.6,48,2,2012,3,28,Wednesday,No Holiday,0,0,50.0,1
348,1070,1,0,0,0,2012-03-29,15.5,86,0,2012,3,29,Thursday,No Holiday,0,0,51.8,1
349,2051,1,0,1,0,2012-03-29,12.73,30,2,2012,3,29,Thursday,No Holiday,0,0,51.8,1
350,2052,1,0,0,1,2012-03-29,12.75,16,2,2012,3,29,Thursday,No Holiday,0,0,51.8,1
351,2053,1,1,1,0,2012-03-29,12.6,50,2,2012,3,29,Thursday,No Holiday,0,0,51.8,1
352,1070,1,0,0,0,2012-03-30,15.5,84,0,2012,3,30,Friday,No Holiday,0,0,57.2,1
353,2051,1,0,1,0,2012-03-30,12.73,34,2,2012,3,30,Friday,No Holiday,0,0,57.2,1
354,2052,1,0,0,1,2012-03-30,12.75,22,2,2012,3,30,Friday,No Holiday,0,0,57.2,1
355,2053,1,1,1,0,2012-03-30,12.6,42,2,2012,3,30,Friday,No Holiday,0,0,57.2,1
356,1070,1,0,0,0,2012-03-31,15.5,60,0,2012,3,31,Saturday,No Holiday,1,0,57.2,1
357,2051,1,0,1,0,2012-03-31,12.73,20,2,2012,3,31,Saturday,No Holiday,1,0,57.2,1
358,2052,1,0,0,1,2012-03-31,12.75,18,2,2012,3,31,Saturday,No Holiday,1,0,57.2,1
359,2053,1,1,1,0,2012-03-31,12.6,28,2,2012,3,31,Saturday,No Holiday,1,0,57.2,1
360,1070,1,0,0,0,2012-04-01,15.5,58,0,2012,4,1,Sunday,No Holiday,1,0,44.6,1
361,2051,1,0,1,0,2012-04-01,12.73,20,2,2012,4,1,Sunday,No Holiday,1,0,44.6,1
362,2052,1,0,0,1,2012-04-01,12.75,18,2,2012,4,1,Sunday,No Holiday,1,0,44.6,1
363,2053,1,1,1,0,2012-04-01,12.6,34,2,2012,4,1,Sunday,No Holiday,1,0,44.6,1
364,1070,1,0,0,0,2012-04-02,15.5,82,0,2012,4,2,Monday,No Holiday,0,0,44.6,1
365,2051,1,0,1,0,2012-04-02,12.73,26,2,2012,4,2,Monday,No Holiday,0,0,44.6,1
366,2052,1,0,0,1,2012-04-02,12.75,18,2,2012,4,2,Monday,No Holiday,0,0,44.6,1
367,2053,1,1,1,0,2012-04-02,12.6,44,2,2012,4,2,Monday,No Holiday,0,0,44.6,1
368,1070,1,0,0,0,2012-04-03,15.5,64,0,2012,4,3,Tuesday,Qing Ming Festival,0,0,48.2,1
369,2051,1,0,1,0,2012-04-03,12.73,26,2,2012,4,3,Tuesday,Qing Ming Festival,0,0,48.2,1
370,2052,1,0,0,1,2012-04-03,12.75,20,2,2012,4,3,Tuesday,Qing Ming Festival,0,0,48.2,1
371,2053,1,1,1,0,2012-04-03,12.6,36,2,2012,4,3,Tuesday,Qing Ming Festival,0,0,48.2,1
372,1070,1,0,0,0,2012-04-04,15.5,58,0,2012,4,4,Wednesday,Qing Ming Festival,0,0,53.6,1
373,2051,1,0,1,0,2012-04-04,12.73,22,2,2012,4,4,Wednesday,Qing Ming Festival,0,0,53.6,1
374,2052,1,0,0,1,2012-04-04,12.75,16,2,2012,4,4,Wednesday,Qing Ming Festival,0,0,53.6,1
375,2053,1,1,1,0,2012-04-04,12.6,30,2,2012,4,4,Wednesday,Qing Ming Festival,0,0,53.6,1
376,1070,1,0,0,0,2012-04-05,15.5,62,0,2012,4,5,Thursday,Qing Ming Festival,0,0,57.2,1
377,2051,1,0,1,0,2012-04-05,12.73,26,2,2012,4,5,Thursday,Qing Ming Festival,0,0,57.2,1
378,2052,1,0,0,1,2012-04-05,12.75,12,2,2012,4,5,Thursday,Qing Ming Festival,0,0,57.2,1
379,2053,1,1,1,0,2012-04-05,12.6,30,2,2012,4,5,Thursday,Qing Ming Festival,0,0,57.2,1
380,1070,1,0,0,0,2012-04-06,15.5,82,0,2012,4,6,Friday,No Holiday,0,0,55.4,1
381,2051,1,0,1,0,2012-04-06,12.73,28,2,2012,4,6,Friday,No Holiday,0,0,55.4,1
382,2052,1,0,0,1,2012-04-06,12.75,22,2,2012,4,6,Friday,No Holiday,0,0,55.4,1
383,2053,1,1,1,0,2012-04-06,12.6,44,2,2012,4,6,Friday,No Holiday,0,0,55.4,1
384,1070,1,0,0,0,2012-04-07,15.5,64,0,2012,4,7,Saturday,No Holiday,1,0,53.6,1
385,2051,1,0,1,0,2012-04-07,12.73,26,2,2012,4,7,Saturday,No Holiday,1,0,53.6,1
386,2052,1,0,0,1,2012-04-07,12.75,20,2,2012,4,7,Saturday,No Holiday,1,0,53.6,1
387,2053,1,1,1,0,2012-04-07,12.6,32,2,2012,4,7,Saturday,No Holiday,1,0,53.6,1
388,1070,1,0,0,0,2012-04-08,15.5,64,0,2012,4,8,Sunday,No Holiday,1,0,55.4,1
389,2051,1,0,1,0,2012-04-08,12.73,20,2,2012,4,8,Sunday,No Holiday,1,0,55.4,1
390,2052,1,0,0,1,2012-04-08,12.75,16,2,2012,4,8,Sunday,No Holiday,1,0,55.4,1
391,2053,1,1,1,0,2012-04-08,12.6,30,2,2012,4,8,Sunday,No Holiday,1,0,55.4,1
392,1070,1,0,0,0,2012-04-09,15.5,86,0,2012,4,9,Monday,No Holiday,0,0,60.8,1
393,2051,1,0,1,0,2012-04-09,12.73,30,2,2012,4,9,Monday,No Holiday,0,0,60.8,1
394,2052,1,0,0,1,2012-04-09,12.75,16,2,2012,4,9,Monday,No Holiday,0,0,60.8,1
395,2053,1,1,1,0,2012-04-09,12.6,44,2,2012,4,9,Monday,No Holiday,0,0,60.8,1
396,1070,1,0,0,0,2012-04-10,15.5,88,0,2012,4,10,Tuesday,No Holiday,0,0,50.0,1
397,2051,1,0,1,0,2012-04-10,12.73,28,2,2012,4,10,Tuesday,No Holiday,0,0,50.0,1
398,2052,1,0,0,1,2012-04-10,12.75,18,2,2012,4,10,Tuesday,No Holiday,0,0,50.0,1
399,2053,1,1,1,0,2012-04-10,12.6,50,2,2012,4,10,Tuesday,No Holiday,0,0,50.0,1
400,1070,1,0,0,0,2012-04-11,15.5,84,0,2012,4,11,Wednesday,No Holiday,0,0,57.2,1
401,2051,1,0,1,0,2012-04-11,12.73,34,2,2012,4,11,Wednesday,No Holiday,0,0,57.2,1
402,2052,1,0,0,1,2012-04-11,12.75,16,2,2012,4,11,Wednesday,No Holiday,0,0,57.2,1
403,2053,1,1,1,0,2012-04-11,12.6,50,2,2012,4,11,Wednesday,No Holiday,0,0,57.2,1
404,1070,1,0,0,0,2012-04-12,15.5,82,0,2012,4,12,Thursday,No Holiday,0,0,62.6,1
405,2051,1,0,1,0,2012-04-12,12.73,30,2,2012,4,12,Thursday,No Holiday,0,0,62.6,1
406,2052,1,0,0,1,2012-04-12,12.75,24,2,2012,4,12,Thursday,No Holiday,0,0,62.6,1
407,2053,1,1,1,0,2012-04-12,12.6,50,2,2012,4,12,Thursday,No Holiday,0,0,62.6,1
408,1070,1,0,0,0,2012-04-13,15.5,90,0,2012,4,13,Friday,No Holiday,0,0,66.2,1
409,2051,1,0,1,0,2012-04-13,12.73,30,2,2012,4,13,Friday,No Holiday,0,0,66.2,1
410,2052,1,0,0,1,2012-04-13,12.75,18,2,2012,4,13,Friday,No Holiday,0,0,66.2,1
411,2053,1,1,1,0,2012-04-13,12.6,42,2,2012,4,13,Friday,No Holiday,0,0,66.2,1
412,1070,1,0,0,0,2012-04-14,15.5,64,0,2012,4,14,Saturday,No Holiday,1,0,69.8,1
413,2051,1,0,1,0,2012-04-14,12.73,22,2,2012,4,14,Saturday,No Holiday,1,0,69.8,1
414,2052,1,0,0,1,2012-04-14,12.75,18,2,2012,4,14,Saturday,No Holiday,1,0,69.8,1
415,2053,1,1,1,0,2012-04-14,12.6,34,2,2012,4,14,Saturday,No Holiday,1,0,69.8,1
416,1070,1,0,0,0,2012-04-15,15.5,58,0,2012,4,15,Sunday,No Holiday,1,0,60.8,1
417,2051,1,0,1,0,2012-04-15,12.73,22,2,2012,4,15,Sunday,No Holiday,1,0,60.8,1
418,2052,1,0,0,1,2012-04-15,12.75,20,2,2012,4,15,Sunday,No Holiday,1,0,60.8,1
419,2053,1,1,1,0,2012-04-15,12.6,28,2,2012,4,15,Sunday,No Holiday,1,0,60.8,1
420,1070,1,0,0,0,2012-04-16,15.5,82,0,2012,4,16,Monday,No Holiday,0,0,66.2,1
421,2051,1,0,1,0,2012-04-16,12.73,30,2,2012,4,16,Monday,No Holiday,0,0,66.2,1
422,2052,1,0,0,1,2012-04-16,12.75,20,2,2012,4,16,Monday,No Holiday,0,0,66.2,1
423,2053,1,1,1,0,2012-04-16,12.6,50,2,2012,4,16,Monday,No Holiday,0,0,66.2,1
424,1070,1,0,0,0,2012-04-17,15.5,82,0,2012,4,17,Tuesday,No Holiday,0,0,57.2,1
425,2051,1,0,1,0,2012-04-17,12.73,28,2,2012,4,17,Tuesday,No Holiday,0,0,57.2,1
426,2052,1,0,0,1,2012-04-17,12.75,20,2,2012,4,17,Tuesday,No Holiday,0,0,57.2,1
427,2053,1,1,1,0,2012-04-17,12.6,42,2,2012,4,17,Tuesday,No Holiday,0,0,57.2,1
428,1070,1,0,0,0,2012-04-18,15.5,90,0,2012,4,18,Wednesday,No Holiday,0,0,57.2,1
429,2051,1,0,1,0,2012-04-18,12.73,32,2,2012,4,18,Wednesday,No Holiday,0,0,57.2,1
430,2052,1,0,0,1,2012-04-18,12.75,18,2,2012,4,18,Wednesday,No Holiday,0,0,57.2,1
431,2053,1,1,1,0,2012-04-18,12.6,46,2,2012,4,18,Wednesday,No Holiday,0,0,57.2,1
432,1070,1,0,0,0,2012-04-19,15.5,88,0,2012,4,19,Thursday,No Holiday,0,0,62.6,1
433,2051,1,0,1,0,2012-04-19,12.73,30,2,2012,4,19,Thursday,No Holiday,0,0,62.6,1
434,2052,1,0,0,1,2012-04-19,12.75,24,2,2012,4,19,Thursday,No Holiday,0,0,62.6,1
435,2053,1,1,1,0,2012-04-19,12.6,48,2,2012,4,19,Thursday,No Holiday,0,0,62.6,1
436,1070,1,0,0,0,2012-04-20,15.5,86,0,2012,4,20,Friday,No Holiday,0,0,66.2,1
437,2051,1,0,1,0,2012-04-20,12.73,28,2,2012,4,20,Friday,No Holiday,0,0,66.2,1
438,2052,1,0,0,1,2012-04-20,12.75,22,2,2012,4,20,Friday,No Holiday,0,0,66.2,1
439,2053,1,1,1,0,2012-04-20,12.6,48,2,2012,4,20,Friday,No Holiday,0,0,66.2,1
440,1070,1,0,0,0,2012-04-21,15.5,56,0,2012,4,21,Saturday,No Holiday,1,0,53.6,1
441,2051,1,0,1,0,2012-04-21,12.73,20,2,2012,4,21,Saturday,No Holiday,1,0,53.6,1
442,2052,1,0,0,1,2012-04-21,12.75,14,2,2012,4,21,Saturday,No Holiday,1,0,53.6,1
443,2053,1,1,1,0,2012-04-21,12.6,28,2,2012,4,21,Saturday,No Holiday,1,0,53.6,1
444,1070,1,0,0,0,2012-04-22,15.5,64,0,2012,4,22,Sunday,No Holiday,1,0,57.2,1
445,2051,1,0,1,0,2012-04-22,12.73,26,2,2012,4,22,Sunday,No Holiday,1,0,57.2,1
446,2052,1,0,0,1,2012-04-22,12.75,12,2,2012,4,22,Sunday,No Holiday,1,0,57.2,1
447,2053,1,1,1,0,2012-04-22,12.6,36,2,2012,4,22,Sunday,No Holiday,1,0,57.2,1
448,1070,1,0,0,0,2012-04-23,15.5,90,0,2012,4,23,Monday,No Holiday,0,0,55.4,1
449,2051,1,0,1,0,2012-04-23,12.73,28,2,2012,4,23,Monday,No Holiday,0,0,55.4,1
450,2052,1,0,0,1,2012-04-23,12.75,18,2,2012,4,23,Monday,No Holiday,0,0,55.4,1
451,2053,1,1,1,0,2012-04-23,12.6,46,2,2012,4,23,Monday,No Holiday,0,0,55.4,1
452,1070,1,0,0,0,2012-04-24,15.5,82,0,2012,4,24,Tuesday,No Holiday,0,0,60.8,1
453,2051,1,0,1,0,2012-04-24,12.73,32,2,2012,4,24,Tuesday,No Holiday,0,0,60.8,1
454,2052,1,0,0,1,2012-04-24,12.75,24,2,2012,4,24,Tuesday,No Holiday,0,0,60.8,1
455,2053,1,1,1,0,2012-04-24,12.6,48,2,2012,4,24,Tuesday,No Holiday,0,0,60.8,1
456,1070,1,0,0,0,2012-04-25,15.5,88,0,2012,4,25,Wednesday,No Holiday,0,0,55.4,1
457,2051,1,0,1,0,2012-04-25,12.73,28,2,2012,4,25,Wednesday,No Holiday,0,0,55.4,1
458,2052,1,0,0,1,2012-04-25,12.75,16,2,2012,4,25,Wednesday,No Holiday,0,0,55.4,1
459,2053,1,1,1,0,2012-04-25,12.6,48,2,2012,4,25,Wednesday,No Holiday,0,0,55.4,1
460,1070,1,0,0,0,2012-04-26,15.5,82,0,2012,4,26,Thursday,No Holiday,0,0,53.6,1
461,2051,1,0,1,0,2012-04-26,12.73,30,2,2012,4,26,Thursday,No Holiday,0,0,53.6,1
462,2052,1,0,0,1,2012-04-26,12.75,22,2,2012,4,26,Thursday,No Holiday,0,0,53.6,1
463,2053,1,1,1,0,2012-04-26,12.6,46,2,2012,4,26,Thursday,No Holiday,0,0,53.6,1
464,1070,1,0,0,0,2012-04-27,15.5,88,0,2012,4,27,Friday,No Holiday,0,0,60.8,1
465,2051,1,0,1,0,2012-04-27,12.73,28,2,2012,4,27,Friday,No Holiday,0,0,60.8,1
466,2052,1,0,0,1,2012-04-27,12.75,24,2,2012,4,27,Friday,No Holiday,0,0,60.8,1
467,2053,1,1,1,0,2012-04-27,12.6,48,2,2012,4,27,Friday,No Holiday,0,0,60.8,1
468,1070,1,0,0,0,2012-04-28,15.5,62,0,2012,4,28,Saturday,No Holiday,1,0,64.4,1
469,2051,1,0,1,0,2012-04-28,12.73,20,2,2012,4,28,Saturday,No Holiday,1,0,64.4,1
470,2052,1,0,0,1,2012-04-28,12.75,12,2,2012,4,28,Saturday,No Holiday,1,0,64.4,1
471,2053,1,1,1,0,2012-04-28,12.6,34,2,2012,4,28,Saturday,No Holiday,1,0,64.4,1
472,1070,1,0,0,0,2012-04-29,15.5,58,0,2012,4,29,Sunday,No Holiday,1,0,62.6,1
473,2051,1,0,1,0,2012-04-29,12.73,20,2,2012,4,29,Sunday,No Holiday,1,0,62.6,1
474,2052,1,0,0,1,2012-04-29,12.75,12,2,2012,4,29,Sunday,No Holiday,1,0,62.6,1
475,2053,1,1,1,0,2012-04-29,12.6,28,2,2012,4,29,Sunday,No Holiday,1,0,62.6,1
476,1070,1,0,0,0,2012-04-30,15.5,64,0,2012,4,30,Monday,Labor Day,0,0,62.6,1
477,2051,1,0,1,0,2012-04-30,12.73,22,2,2012,4,30,Monday,Labor Day,0,0,62.6,1
478,2052,1,0,0,1,2012-04-30,12.75,16,2,2012,4,30,Monday,Labor Day,0,0,62.6,1
479,2053,1,1,1,0,2012-04-30,12.6,36,2,2012,4,30,Monday,Labor Day,0,0,62.6,1
480,1070,1,0,0,0,2012-05-01,15.0,64,0,2012,5,1,Tuesday,Labor Day,0,0,66.2,1
481,2051,1,0,1,0,2012-05-01,11.49,22,2,2012,5,1,Tuesday,Labor Day,0,0,66.2,1
482,2052,1,0,0,1,2012-05-01,11.36,22,2,2012,5,1,Tuesday,Labor Day,0,0,66.2,1
483,2053,1,1,1,0,2012-05-01,10.47,44,2,2012,5,1,Tuesday,Labor Day,0,0,66.2,1
484,1070,1,0,0,0,2012-05-02,15.0,62,0,2012,5,2,Wednesday,Labor Day,0,0,64.4,1
485,2051,1,0,1,0,2012-05-02,11.49,24,2,2012,5,2,Wednesday,Labor Day,0,0,64.4,1
486,2052,1,0,0,1,2012-05-02,11.36,20,2,2012,5,2,Wednesday,Labor Day,0,0,64.4,1
487,2053,1,1,1,0,2012-05-02,10.47,42,2,2012,5,2,Wednesday,Labor Day,0,0,64.4,1
488,1070,1,0,0,0,2012-05-03,15.0,86,0,2012,5,3,Thursday,No Holiday,0,0,66.2,1
489,2051,1,0,1,0,2012-05-03,11.49,32,2,2012,5,3,Thursday,No Holiday,0,0,66.2,1
